商品ID,是否上架,日期,是否企业店铺,店铺名称,店铺等级,掌柜ID,资质押金,描述,服务,物流,价格1,价格2,价格3,价格4,价格,优惠券,是否免邮,尺码,库存,支付,是否公益,收藏宝贝,详情照片数,视频有无,累计评论,商品信息字数,30天销售量和成功交易量,评论有图,追评,好评,中评,差评,评价印象标签及数量602303812955,1,2019/10/5,0,超会购Super/Mall,2金冠,蘑菇街的衣衣,1000000元,4.7,4.8,4.8,47.87,49.98,44.87,35.87,9.87-13.87,淘金币可抵0.19元//10元店铺优惠券/满188元可用/领取//5元店铺优惠券/满88元可用/领取,1,均码,793506,蚂蚁花呗/信用卡支付/集分宝,1,107,102,0,12148,212,30天内已售出9.5万+件，其中交易成功5.5万+件,4727,187,12139,2,7,质量蛮好/(3166)/衣服很舒服/(3114)/穿着效果好/(850)/版型漂亮/(846)/颜色挺正/(633)/布料好/(546)/手感很好/(210)/大小合适/(179)/做工很赞/(118)/很薄/(69),
600824744776,1,2019/10/5,0,果果家/GUOGUOWOMEN定制/韩范精品女装,4金冠,果果一女人,5000元,4.7,4.8,4.8,229.90,275.40,199.90,229.90,109.90,20元店铺优惠券/满299元可用/领取//10元店铺优惠券/满229元可用/领取,1,均码,5187,蚂蚁花呗/信用卡支付/集分宝,0,39133,33,1,3193,182,30天内已售出5000+件，其中交易成功4024件,81,10,3187,3,3,宝贝很赞/(80)/外形好看/(79)/穿上好看/(38)/和描述一致/(21)/色彩很好/(17)/上装不错/(17)/厚实/(15)/款式好看/(15)/发货快/(5)/便宜/(4),
601151895584,1,2019/10/5,0,小谷粒女装/YESIAMXIAOG,5金冠,挽云妆,48935元,4.7,4.7,4.7,179.99,199.99,0,199.99,69.99,0,1,均码,10602,蚂蚁花呗/信用卡支付/集分宝,0,30763,74,1,2479,182,30天内已售出5500+件，其中交易成功4064件,82,21,2475,3,1,质量好/(73)/版式好/(52)/衣衣很舒服/(51)/穿上好看/(41)/色彩很好/(23)/尺码很准/(9)/没有色差/(9)/和描述一致/(7)/很便宜/(7)/跟描述不符/(4),
600182316397,1,2019/10/5,1,鄂尔多斯市专场①店,1蓝冠,铧湫羊绒,2000元,4.8,4.8,4.8,269.00,279.00,279.00,0,259.00,0,1,S/M/L/XL/2XL,877333,蚂蚁花呗/信用卡支付/集分宝,1,2517,13,0,3062,155,30天内已售出4821件，其中交易成功4044件,49,12,3051,9,2,衣服不错/(124)/很舒服/(100)/穿着美/(34)/版型好看/(27)/手感不错/(26)/衣服很合身/(23)/面料好/(18)/款式好/(18)/颜色很好/(16)/做工很好/(14),
565223183513,1,2019/10/5,0,绒贝妮/独家原创设计,1蓝冠,绒钻王2011,5000元,4.8,4.8,4.8,188.00,298.00,0,298.00,29.90,0,1,S/M/L/XL/2XL,69579,蚂蚁花呗/信用卡支付/集分宝,0,11993,9,0,2327,204,30天内已售出5000+件，其中交易成功4390件,109,27,2321,5,1,很舒服/(196)/质量蛮好/(122)/穿着美/(63)/版式好/(55)/尺码很准/(40)/手感棉柔/(38)/颜色很好/(32)/面料好/(26)/款式很潮/(24)/做工很好/(16),
599836176558,1,2019/10/5,0,骨朵家女装,2金冠,冷冷冷冷的咖啡,2200元,4.7,4.8,4.8,89.00,59.00,69.00,59.00,39.00,淘金币可抵0.78元,1,均码,18958,蚂蚁花呗/信用卡支付/集分宝,1,17478,32,1,1659,211,30天内已售出6000+件，其中交易成功4359件,193,25,1655,0,4,很舒适/(231)/质量不错/(180)/颜色很美/(88)/穿着漂亮/(75)/划算/(71)/式样好/(60)/款式很好/(43)/料子不错/(23)/尺码很好/(19)/做工不错/(11),
599075556977,1,2019/10/5,0,妮妮时尚精品女装88,2蓝冠,妮妮淘衣吧1993,1000元,4.7,4.7,4.7,38.00,38.00,49.00,49.00,48.00,淘金币可抵0.96元,1,S/建议80—90斤/M建议90—105斤/L建议105—118斤/XL建议118—135斤/XXL建议135-150斤/XXXL建议150-160斤,30548,蚂蚁花呗/信用卡支付/集分宝,0,24417,27,0,2968,241,30天内已售出4287件，其中交易成功3805件,261,29,2966,0,2,质量蛮好/(235)/穿着美/(117)/版式好/(114)/很舒服/(104)/衣服厚实/(84)/尺码很准/(76)/颜色很好/(74)/没有色差/(47)/面料好/(19)/做工很好/(12),
601012729887,1,2019/10/5,0,SIXONE六一,1金冠,肉瑶很忙,1000元,4.8,4.8,4.8,299.00,235.00,179.00,178.00,109.00,淘金币最高可抵商品价/2%,1,S/M/L,114136,蚂蚁花呗/信用卡支付/集分宝,0,29620,57,1,464,198,30天内已售出6500+件，其中交易成功4272件,51,12,463,1,0,衣服很舒服/(47)/整体不错/(31)/穿着效果好/(30)/式样好/(30)/颜色挺正/(15)/服务态度好/(11)/尺码很好/(6)/上装不错/(6)/很划算/(3)/快递不错/(3),
576006187220,1,2019/10/5,0,三角衣柜,5金冠,当学会,100000元,4.7,4.7,4.8,95.70,65.73,62.74,59.74,39.76-49.75,50元店铺优惠券/满1588元可用/领取//10元店铺优惠券/满188元可用/领取,1,均码,13523,蚂蚁花呗/信用卡支付/集分宝,0,279,44,1,3151,164,30天内已售出6500+件，其中交易成功4584件,211,77,3123,18,10,质量好/(181)/版式好/(170)/穿上好看/(134)/衣衣很舒服/(86)/实惠/(48)/百搭款/(32)/款式蛮好/(32)/料子好/(23)/色彩很好/(23)/做工好/(12),
601678878323,1,2019/10/5,0,CYANROSE/青蔷薇,3金冠,阿青服饰168,10000元,4.7,4.8,4.7,139.99,119.99,109.99,109.99,79.99-85.99,20元店铺优惠券/满299元可用/领取//10元店铺优惠券/满199元可用/领取,1,S/M/L,26565,蚂蚁花呗/信用卡支付/集分宝,0,54995,30,1,1056,217,30天内已售出5500+件，其中交易成功4251件,69,9,1055,1,0,版型漂亮/(50)/衣服很舒服/(48)/质量蛮好/(36)/颜色挺正/(10)/布料好/(8)/服务态度好/(7)/穿着效果好/(7)/没有色差/(7)/跟描述一致/(3)/划算/(3),
600454028128,1,2019/10/5,1,钱夫人家/雪梨定制,4金冠,钱夫人209,4142.69元,4.8,4.8,4.8,699.00,569.00,439.00,0,229.00-259.00,0,0,S/M/L/S预定8天/M预定8天/L预定8天,72041,蚂蚁花呗/信用卡支付/集分宝,0,54573,299,0,4204,294,30天内已售出7000+件，其中交易成功4011件,113,27,4196,1,7,衣衣很舒服/(168)/式样好/(98)/宝贝很赞/(84)/色彩很好/(54)/穿上好看/(44)/上装不错/(28)/料子好/(25)/款式好看/(20)/服务不错/(12)/和描述一致/(11),
589802140499,1,2019/10/5,0,梦缘精品女装,1蓝冠,cxlc20151108,1000元,4.6,4.7,4.7,228.00,168.00,48.00,96.00,49.00,淘金币可抵0.98元,1,S/(建议80-95斤穿）/M/(建议95-110斤穿)/L/(建议110-120斤穿)/XL/(建议120-130斤穿)/2XL/(建议130-140斤穿)/3XL/(建议140-155斤穿),46765,蚂蚁花呗/集分宝,0,40525,2,1,4277,165,30天内已售出4392件，其中交易成功3715件,205,59,4261,8,8,衣服很舒服/(205)/质量蛮好/(196)/版型漂亮/(107)/穿着效果好/(100)/很便宜/(59)/布料好/(49)/大小合适/(41)/没有色差/(29)/很厚实/(28)/颜色挺正/(28),
565755062013,1,2019/10/5,0,没烦恼很幸福,3金冠,孙春红0202,4000元,4.9,4.9,4.9,105.00,95.00,0,95.00,68.00,0,0,0,345,集分宝,0,173,34,0,6989,36,30天内已售出5500+件，其中交易成功4049件,280,46,6971,10,8,整体不错/(242)/版型好/(193)/划算/(114)/衣服厚实/(111)/穿着美/(65)/很舒服/(61)/上装不错/(40)/颜色很好/(38)/面料好/(37)/做工很好/(19),
602524183681,1,2019/10/5,0,超会购Super/Mall,2金冠,蘑菇街的衣衣,1000000元,4.7,4.8,4.8,68.98,58.98,51.98,49.98,32.87,淘金币可抵0.65元//10元店铺优惠券/满188元可用/领取//5元店铺优惠券/满88元可用/领取,1,均码,88538,蚂蚁花呗/信用卡支付/集分宝,1,40651,16,0,802,160,30天内已售出1万+件，其中交易成功5500+件,363,20,800,2,0,板型很好/(130)/很舒服/(123)/衣服不错/(102)/穿着美/(80)/颜色很好/(79)/便宜/(64)/没有色差/(40)/如实描述/(28)/面料好/(22)/挺薄的/(22),
600918903373,1,2019/10/5,0,沐乃衣女装,5金冠,xvsh_007,20000元,4.7,4.8,4.8,119.00,119.00,109.00,99.00,59.00,50元店铺优惠券/满498元可用/领取//20元店铺优惠券/满238元可用/领取//每满128/享部分地区包邮,1,均码,2029,蚂蚁花呗/集分宝,0,40903,60,1,2804,173,30天内已售出5500+件，其中交易成功3858件,96,17,2797,4,3,衣服不错/(157)/很舒服/(129)/版型漂亮/(112)/颜色很好/(98)/穿着美/(89)/款式好/(41)/没有色差/(41)/大小合适/(34)/面料好/(29)/做工很好/(27),
599672800130,1,2019/10/5,0,幸福一辈子60705,5蓝钻,幸福一辈子60705,1000元,4.8,4.8,4.8,49.00,39.90,49.00,39.00,49.00,淘金币可抵2.45元,1,S/M/L/XL,21555,蚂蚁花呗/信用卡支付/集分宝,1,22761,41,1,1052,207,30天内已售出5500+件，其中交易成功4102件,228,95,1051,1,0,质量好/(155)/很舒适/(126)/实惠/(84)/版型漂亮/(67)/颜色很美/(56)/挺厚实的/(32)/穿着漂亮/(28)/没有色差/(28)/与描述相符/(23)/料子不错/(17),
600808290243,1,2019/10/5,0,小宅女大购物/xiaozhainv/小宅女家/xiao/zhai/nv,5金冠,小宅女大购物,300001元,4.7,4.7,4.7,69.58,47.99,39.79,37.79,26.99,50元店铺优惠券/满999元可用/领取//20元店铺优惠券/满499元可用/领取,1,均码,4864,蚂蚁花呗/信用卡支付/集分宝,0,31461,24,1,3167,182,30天内已售出5000+件，其中交易成功3705件,176,24,3128,22,17,整体不错/(203)/板型很好/(181)/划算/(88)/穿着效果好/(82)/衣服很舒服/(76)/颜色挺正/(64)/布料好/(50)/没有色差/(36)/百搭款/(23)/快递不错/(18),
590100531163,1,2019/10/5,1,鄂尔多斯市厂家直销,3蓝冠,aibaobao3210,2008元,4.8,4.8,4.8,79.00,138.00,269.00,0,269.00,淘金币可抵5.38元,1,S/M/L/XL/2XL/3XL,82781,蚂蚁花呗/信用卡支付/集分宝,0,896,12,0,1773,269,30天内已售出7000+件，其中交易成功6500+件,99,20,1769,1,3,衣服很舒服/(88)/衣服不错/(66)/划算/(42)/穿着效果好/(33)/手感也不错/(17)/式样好/(17)/尺码很好/(16)/颜色挺正/(8),
600345748457,1,2019/10/5,0,骨朵家女装,2金冠,冷冷冷冷的咖啡,2200元,4.7,4.8,4.8,69.00,59.00,89.00,49.00,39.00,淘金币可抵0.78元,1,均码,16249,蚂蚁花呗/信用卡支付/集分宝,1,10536,33,1,2834,207,30天内已售出5000+件，其中交易成功3962件,357,38,2832,0,2,很舒服/(374)/质量蛮好/(359)/穿着美/(163)/颜色很好/(145)/板型很好/(117)/面料好/(52)/没有色差/(40)/手感很好/(27)/码子很准/(25)/做工很好/(12),
600235570057,1,2019/10/5,0,小镇姗姗TOWN33,3金冠,小镇姗姗,100000元,4.8,4.9,4.9,788.00,738.00,118.00,188.00,138.00,淘金币可抵2.76元//70元店铺优惠券/满588元可用/领取//40元店铺优惠券/满388元可用/领取//满50/享部分地区包邮,1,S/M,4888,蚂蚁花呗/信用卡支付/集分宝,0,91947,68,1,6853,235,30天内已售出5000+件，其中交易成功3625件,314,282,6852,1,0,衣服不错/(304)/外形好看/(303)/很舒服/(296)/颜色很好/(227)/穿着美/(211)/款式好/(91)/面料好/(73)/码数很准/(56)/做工很好/(50)/舒适度不好/(39),
599360853371,1,2019/10/5,0,ski/shop,5蓝冠,sheephe,1000元,4.8,4.8,4.8,429.00,368.00,308.00,289.00,143.00,0,1,S/M,6467,蚂蚁花呗/集分宝,0,43078,99,1,4457,192,30天内已售出4715件，其中交易成功3468件,96,25,4454,1,2,质量蛮好/(58)/板型很好/(55)/很厚实/(42)/穿着效果好/(26)/衣服很舒服/(15)/款式很潮/(10)/布料好/(8)/服务态度好/(4)/发货快/(4)/便宜/(4),
600209239629,1,2019/10/5,1,伊雪绫纱/专注品质针织衫,1金冠,疯狂的宝贝儿88,2600元,4.8,4.8,4.8,109.00,118.00,99.00,0,69.00,淘金币可抵1.38元//20元店铺优惠券/满288元可用/领取//10元店铺优惠券/满168元可用/领取,1,S/M/L/XL/均码（M）,2942,蚂蚁花呗/信用卡支付/集分宝,0,21807,10,0,2515,202,30天内已售出4401件，其中交易成功3555件,252,57,2513,2,0,整体不错/(171)/版型好看/(74)/穿着美/(68)/面料好/(33)/款式漂亮/(29)/衣服很合身/(25)/很舒服/(24)/做工很好/(20)/颜色很好/(9)/上装不错/(9),
588703601680,1,2019/10/5,0,玩味八爪,3金冠,玩味八爪,1000元,4.6,4.7,4.7,56.90,51.90,49.98,51.90,29.90,5元店铺优惠券/满158元可用/领取,1,均码,26304,蚂蚁花呗/信用卡支付/集分宝,0,23557,30,1,2864,180,30天内已售出4155件，其中交易成功3457件,158,18,2849,10,5,宝贝很赞/(180)/穿上好看/(168)/版型漂亮/(137)/衣衣很舒服/(125)/实惠/(68)/料子好/(46)/大小合适/(33)/百搭款/(19)/色彩很好/(19)/上装不错/(14),
600345781512,1,2019/10/5,1,小野针织铺,4蓝冠,ouyangyifeng1989,1051元,4.7,4.8,4.8,55.00,39.00,49.90,0,59.90,淘金币可抵1.19元//3元店铺优惠券/满30元可用/领取,1,均码,146003,蚂蚁花呗/信用卡支付/集分宝,0,14491,1,0,1355,158,30天内已售出5500+件，其中交易成功3649件,42,6,1353,1,1,质量不错/(97)/版型好/(59)/衣衣很舒服/(52)/穿上好看/(52)/很划算/(27)/款式很好/(22)/料子好/(12)/尺寸很准/(9)/上装不错/(7)/和描述一致/(7),
588390951897,1,2019/10/5,0,訫怡依雅靓装,1蓝冠,阳阳服饰868,1001元,4.7,4.7,4.7,49.90,39.80,59.00,69.00,38.00,淘金币可抵0.76元//20元店铺优惠券/满290元可用/领取//10元店铺优惠券/满120元可用/领取,1,S/M/L/XL/2XL/3XL,8480,蚂蚁花呗/信用卡支付/集分宝,0,26579,6,0,1887,170,30天内已售出5000+件，其中交易成功3592件,26,2,1885,1,1,整体不错/(39)/很划算/(15)/颜色很好/(14)/板型很好/(13)/很舒服/(12)/穿着美/(11)/衣服厚实/(11)/没有色差/(7)/快递不错/(4)/如实描述/(4),
589702835442,1,2019/10/5,0,靓媳坊女装店,2蓝冠,wpp121700,1001元,4.7,4.7,4.7,29.90,29.90,29.90,28.00,19.90,淘金币可抵0.39元,1,S/M/L/XL/2XL,20130,蚂蚁花呗/信用卡支付/集分宝,0,62276,28,1,14944,208,30天内已售出5000+件，其中交易成功3665件,889,159,14867,39,38,板型很好/(667)/质量不错/(491)/很舒适/(430)/穿着漂亮/(273)/料子不错/(82)/颜色很美/(80)/而且也百搭/(72)/款式很好/(60)/码子很准/(59)/做工不错/(13),
600453700582,1,2019/10/5,1,钱夫人家/雪梨定制,4金冠,钱夫人209,4142.69元,4.8,4.8,4.8,699.00,569.00,399.00,0,179.00-319.00,0,0,S/M/L/80儿童现货/90儿童现货/100儿童现货/110儿童现货/120儿童现货,860,蚂蚁花呗/信用卡支付/集分宝,0,52153,94,0,2218,279,30天内已售出6500+件，其中交易成功3796件,87,20,2212,4,2,版型好/(60)/很舒适/(36)/宝贝很赞/(36)/穿着漂亮/(28)/颜色很美/(21)/款式好看/(11)/上装不错/(11)/很划算/(5)/与描述相符/(4)/服务好/(3),
600001401964,1,2019/10/5,0,骨朵家女装,2金冠,冷冷冷冷的咖啡,2200元,4.7,4.8,4.8,59.00,39.00,59.00,55.00,39.00,淘金币可抵0.78元,1,均码,88896,蚂蚁花呗/信用卡支付/集分宝,1,16778,40,1,2064,204,30天内已售出6500+件，其中交易成功4546件,274,39,2063,1,0,衣衣很舒服/(381)/宝贝很赞/(224)/很便宜/(108)/色彩很好/(108)/穿上好看/(72)/版型好看/(53)/没有色差/(38)/料子好/(34)/手感很好/(29)/做工好/(12),
599884047664,1,2019/10/5,0,瑞丽衣纺/棉麻女装/高品质/高性价比,1金冠,瑞丽衣纺,1600元,4.7,4.8,4.8,69.00,89.00,0,89.00,45.00,0,1,均码,22500,蚂蚁花呗/信用卡支付/集分宝,0,17393,22,0,2564,172,30天内已售出5000+件，其中交易成功3831件,193,18,2559,2,3,衣衣很舒服/(184)/宝贝很赞/(108)/穿上好看/(81)/很便宜/(50)/版型好看/(45)/色彩很好/(38)/衣服很合身/(24)/手感很好/(23)/款式好看/(22)/料子好/(17),
602638411749,1,2019/10/5,0,南丁格尔医护批发,3蓝冠,小公主爱驸马,2000元,4.8,4.9,4.9,58.00,58.00,58.00,58.00,39.80-89.00,淘金币可抵0.79元//10元店铺优惠券/满58元可用/领取,1,S/M/L/XL/2XL/3XL,165397,蚂蚁花呗/集分宝,0,1121,18,1,2971,461,30天内已售出5000+件，其中交易成功4144件,30,7,2968,1,2,整体不错/(59)/很便宜/(16)/快递不错/(15)/很舒服/(13)/式样好/(13)/面料好/(11)/衣服厚实/(11)/尺码很好/(10)/穿着美/(9)/颜色很好/(6),
574570686723,1,2019/10/5,0,小妞韩美,3蓝冠,bin168918,2014元,4.8,4.8,4.8,89.90,89.00,85.00,79.90,49.00,淘金币可抵0.98元//10元店铺优惠券/满159元可用/领取//5元店铺优惠券/满88元可用/领取,1,均码,30813,蚂蚁花呗/集分宝,0,39152,13,0,8923,185,30天内已售出4218件，其中交易成功3414件,449,269,8898,15,10,整体不错/(377)/版型漂亮/(303)/穿着效果好/(280)/衣服很舒服/(245)/颜色挺正/(245)/款式漂亮/(135)/布料好/(69)/大小合适/(55)/做工很赞/(25)/颜色一般/(48),
598945040788,1,2019/10/5,0,骨朵家女装,2金冠,冷冷冷冷的咖啡,2200元,4.7,4.8,4.8,49.00,59.00,39.90,55.00,45.00,淘金币可抵0.90元,1,均码,16471,蚂蚁花呗/信用卡支付/集分宝,1,15007,38,1,2948,199,30天内已售出4794件，其中交易成功3772件,206,32,2945,1,2,衣衣很舒服/(277)/宝贝很赞/(191)/穿上好看/(105)/色彩很好/(84)/式样好/(80)/料子好/(35)/尺码很好/(27)/没有色差/(21)/手感不错/(18)/做工好/(14),
545849812843,1,2019/10/5,0,优质尖货,3蓝冠,优质尖货,1008元,4.7,4.8,4.8,59.00,59.00,59.00,59.00,49.00,淘金币可抵0.98元//10元店铺优惠券/满59元可用/领取//10元店铺优惠券/满59元可用/领取,1,L/参考/80-95斤/XL/参考95-115斤/2XL/参考115-125斤/3XL参考/125-135斤/4XL/参考135-145斤/5XL/参考145-165斤,226001,蚂蚁花呗/信用卡支付/集分宝,1,79897,20,1,6501,266,30天内已售出5000+件，其中交易成功3708件,69,21,6495,5,1,衣服不错/(145)/人群/(80)/穿着效果好/(64)/衣服很合身/(61)/颜色挺正/(46)/衣服很舒服/(45)/版型好看/(36)/布料好/(14)/很厚实/(14)/做工很赞/(10),
602105206904,1,2019/10/5,1,爆款清仓厂家直销,2蓝冠,梦物不凡,5000元,4.6,4.7,4.7,298.00,269.90,264.90,0,264.90,0,1,S/M/L/XL/2XL/3XL,207920,蚂蚁花呗/信用卡支付/集分宝,0,415,26,0,35,221,30天内已售出4339件，其中交易成功3809件,0,1,35,0,0,0,
601231597372,1,2019/10/5,0,可可里小姐,5金冠,好孩子v,1000000元,4.7,4.8,4.8,76.78,69.78,59.98,59.98,57.78,淘金币可抵1.15元//20元店铺优惠券/满658元可用/领取//10元店铺优惠券/满328元可用/领取,1,均码,693966,蚂蚁花呗/信用卡支付/集分宝,0,30335,22,0,1331,187,30天内已售出4680件，其中交易成功3422件,160,11,1330,0,1,宝贝很赞/(94)/板型很好/(73)/穿上好看/(46)/色彩很好/(36)/衣衣很舒服/(33)/很划算/(28)/厚实/(22)/没有色差/(20)/料子好/(13)/和描述一致/(4),
601099914163,1,2019/10/5,0,依得琳,4蓝冠,刘海松ns,6000元,4.8,4.8,4.9,138.00,69.00,99.00,89.00,69.00,淘金币可抵1.38元//10元店铺优惠券/满168元可用/领取//5元店铺优惠券/满99元可用/领取,1,S/M/L/XL/2XL/收藏加购当天发货,82614,蚂蚁花呗/信用卡支付/集分宝,1,11509,22,0,463,232,30天内已售出6000+件，其中交易成功4126件,173,227,463,0,0,衣服不错/(102)/衣服很舒服/(101)/颜色挺正/(42)/穿着效果好/(36)/码子很准/(21)/布料好/(19)/板型很好/(19)/做工很赞/(14)/手感还好/(12)/性价比很高/(11),
600225649538,1,2019/10/5,1,大写的美/胖妞定制女装,5蓝冠,爵亮服饰有限公司,2101元,4.7,4.8,4.8,89.00,98.00,98.00,0,69.00,淘金币可抵1.38元//20元店铺优惠券/满268元可用/领取//10元店铺优惠券/满168元可用/领取,1,大码L建议95-110斤/大码XL建议110-130斤/大码2XL建议130-150斤/大码3XL建议150-170斤/大码4XL建议170-200斤,17534,蚂蚁花呗/信用卡支付/集分宝,1,11177,24,1,1694,241,30天内已售出5000+件，其中交易成功3331件,68,12,1693,1,0,质量好/(87)/很舒适/(86)/穿着漂亮/(66)/外形好看/(38)/码数很准/(37)/料子不错/(16)/颜色很美/(16)/没有色差/(15)/服务好/(13)/款式蛮好/(13),
566109548535,1,2019/10/5,0,喵喵家网店,1金冠,四季妈妈装衣纺,3000元,4.7,4.8,4.8,29.90,29.90,29.90,29.90,22.80,淘金币可抵0.45元//10元店铺优惠券/满99元可用/领取//10元店铺优惠券/满99元可用/领取,1,S/M/L/XL/2XL/3XL,50137,蚂蚁花呗/信用卡支付/集分宝,1,146,53,0,4027,262,30天内已售出5000+件，其中交易成功3478件,781,100,3994,21,12,衣服很舒服/(580)/整体不错/(516)/穿着效果好/(195)/版型好看/(164)/衣服很合身/(146)/颜色挺正/(104)/手感很好/(95)/布料好/(84)/款式漂亮/(74)/做工很赞/(31),
601076537408,1,2019/10/5,0,小宅女大购物/xiaozhainv/小宅女家/xiao/zhai/nv,5金冠,小宅女大购物,300001元,4.7,4.7,4.7,69.58,67.99,64.99,59.99,38.99,50元店铺优惠券/满999元可用/领取//20元店铺优惠券/满499元可用/领取,1,均码,4758,蚂蚁花呗/信用卡支付/集分宝,0,34510,19,1,1448,180,30天内已售出4406件，其中交易成功3245件,117,26,1430,9,9,外形好看/(118)/质量好/(114)/衣衣很舒服/(60)/划算/(60)/穿上好看/(52)/厚实/(19)/款式蛮好/(15)/性价比很高/(14)/料子好/(12)/做工好/(10),
575882240004,1,2019/10/5,1,鄂尔多斯市厂家直销,3蓝冠,aibaobao3210,2008元,4.8,4.8,4.8,79.00,138.00,269.00,0,278.00,淘金币可抵5.56元,1,S/M/L/XL/2XL,104875,蚂蚁花呗/信用卡支付/集分宝,0,1134,23,0,2088,205,30天内已售出7000+件，其中交易成功6000+件,73,5,2086,0,2,衣衣很舒服/(87)/质量不错/(50)/手感不错/(21)/很便宜/(20)/版型好/(18)/尺寸很准/(17)/色彩很好/(16)/穿上好看/(16)/没有色差/(8)/物流快/(3),
585770171636,1,2019/10/5,0,小Y家美衣店,2蓝冠,晨煜88888,1300元,4.8,4.8,4.8,118.00,108.00,119.00,108.00,68.00,淘金币可抵1.36元,1,高品质/送运费险/M码【建议115斤以下】/L码【建议135斤以下】/S码【建议100斤以下】,33377,蚂蚁花呗/信用卡支付/集分宝,1,48686,15,1,7906,211,30天内已售出5000+件，其中交易成功4031件,497,64,7894,6,6,质量好/(485)/穿上好看/(333)/版型好看/(268)/衣衣很舒服/(146)/衣服很合身/(108)/料子好/(91)/款式蛮好/(82)/色彩很好/(79)/做工好/(75)/厚实/(59),
556117827181,1,2019/10/5,0,南极人针织衫品牌形象店,1金冠,山村流水,11002元,4.8,4.8,4.8,75.00,79.00,89.00,89.00,79.00,淘金币可抵1.58元//3元店铺优惠券/满49元可用/领取,1,均码/L/（适合115-140斤）/XL/（适合140-165斤）/S/（适合75-95斤）,85627,蚂蚁花呗/信用卡支付/集分宝,1,132,34,1,1694,236,30天内已售出4857件，其中交易成功3523件,125,63,1669,16,9,衣服不错/(273)/很舒服/(264)/穿着美/(122)/板型很好/(77)/码子很准/(65)/面料好/(54)/颜色很好/(46)/衣服厚实/(45)/款式好/(33)/做工很好/(17),
601829642921,1,2019/10/5,0,屈小姐,3金冠,叮咚vs柠檬,101000元,4.7,4.8,4.8,45.80,39.80,33.98,54.98,35.98,淘金币可抵0.71元//20元店铺优惠券/满499元可用/领取//10元店铺优惠券/满268元可用/领取,1,均码,24383,蚂蚁花呗/信用卡支付/集分宝,0,16585,30,1,996,192,30天内已售出5000+件，其中交易成功3388件,253,51,995,0,1,很舒服/(244)/质量蛮好/(215)/式样好/(116)/便宜/(110)/穿着美/(84)/颜色很好/(44)/面料好/(39)/衣服厚实/(32)/快递不错/(25)/没有色差/(25),
